entity_type,canonical_label,ontology,code,ontology_label
AnatomicalSite,oropharynx,MeSH,D009960,Oropharynx
AnatomicalSite,palatine tonsil,MeSH,D014066,Palatine Tonsil
AnatomicalSite,paranasal sinuses,MeSH,D010256,Paranasal Sinuses
AnatomicalSite,pleura,MeSH,D010994,Pleura
AnatomicalSite,pulmonary alveoli,MeSH,D011650,Pulmonary Alveoli
AnatomicalSite,pyriform sinus,MeSH,D056144,Pyriform Sinus
AnatomicalSite,respiratory mucosa,MeSH,D020545,Respiratory Mucosa
AnatomicalSite,respiratory system,MeSH,D012137,Respiratory System
AnatomicalSite,sphenoid sinus,MeSH,D013101,Sphenoid Sinus
AnatomicalSite,trachea,MeSH,D014132,Trachea
AnatomicalSite,vocal cords,MeSH,D014827,Vocal Cords
AnatomicalSite,acrosome,MeSH,D000177,Acrosome
AnatomicalSite,adnexa uteri,MeSH,D000290,Adnexa Uteri
AnatomicalSite,bartholin's glands,MeSH,D001472,Bartholin's Glands
AnatomicalSite,blood-testis barrier,MeSH,D001814,Blood-Testis Barrier
AnatomicalSite,bowman capsule,MeSH,D050476,Bowman Capsule
AnatomicalSite,bulbourethral glands,MeSH,D002030,Bulbourethral Glands
AnatomicalSite,cervix uteri,MeSH,D002584,Cervix Uteri
AnatomicalSite,clitoris,MeSH,D002987,Clitoris
AnatomicalSite,corpus luteum,MeSH,D003338,Corpus Luteum
AnatomicalSite,cumulus cells,MeSH,D054885,Cumulus Cells
AnatomicalSite,decidua,MeSH,D003656,Decidua
AnatomicalSite,deciduoma,MeSH,D033301,Deciduoma
AnatomicalSite,ejaculatory ducts,MeSH,D004543,Ejaculatory Ducts
AnatomicalSite,endometrium,MeSH,D004717,Endometrium
AnatomicalSite,epididymis,MeSH,D004822,Epididymis
AnatomicalSite,fallopian tubes,MeSH,D005187,Fallopian Tubes
AnatomicalSite,follicular fluid,MeSH,D015571,Follicular Fluid
AnatomicalSite,foreskin,MeSH,D052816,Foreskin
AnatomicalSite,genitalia,MeSH,D005835,Genitalia
AnatomicalSite,"genitalia, female",MeSH,D005836,"Genitalia, Female"
AnatomicalSite,"genitalia, male",MeSH,D005837,"Genitalia, Male"
AnatomicalSite,germ cells,MeSH,D005854,Germ Cells
AnatomicalSite,glomerular basement membrane,MeSH,D050533,Glomerular Basement Membrane
AnatomicalSite,glomerular filtration barrier,MeSH,D060730,Glomerular Filtration Barrier
AnatomicalSite,glomerular mesangium,MeSH,D005920,Glomerular Mesangium
AnatomicalSite,gonads,MeSH,D006066,Gonads
AnatomicalSite,granulosa cells,MeSH,D006107,Granulosa Cells
AnatomicalSite,hymen,MeSH,D006924,Hymen
AnatomicalSite,juxtaglomerular apparatus,MeSH,D007606,Juxtaglomerular Apparatus
AnatomicalSite,kidney,MeSH,D007668,Kidney
AnatomicalSite,kidney calices,MeSH,D007670,Kidney Calices
AnatomicalSite,kidney cortex,MeSH,D007672,Kidney Cortex
AnatomicalSite,kidney glomerulus,MeSH,D007678,Kidney Glomerulus
AnatomicalSite,kidney medulla,MeSH,D007679,Kidney Medulla
AnatomicalSite,kidney pelvis,MeSH,D007682,Kidney Pelvis
AnatomicalSite,kidney tubules,MeSH,D007684,Kidney Tubules
AnatomicalSite,"kidney tubules, collecting",MeSH,D007685,"Kidney Tubules, Collecting"
AnatomicalSite,"kidney tubules, distal",MeSH,D007686,"Kidney Tubules, Distal"
AnatomicalSite,"kidney tubules, proximal",MeSH,D007687,"Kidney Tubules, Proximal"
AnatomicalSite,leydig cells,MeSH,D007985,Leydig Cells
AnatomicalSite,loop of henle,MeSH,D008138,Loop of Henle
AnatomicalSite,luteal cells,MeSH,D008184,Luteal Cells
AnatomicalSite,mesangial cells,MeSH,D050527,Mesangial Cells
AnatomicalSite,nephrons,MeSH,D009399,Nephrons
AnatomicalSite,oocytes,MeSH,D009865,Oocytes
AnatomicalSite,oogonia,MeSH,D009867,Oogonia
AnatomicalSite,ovarian follicle,MeSH,D006080,Ovarian Follicle
AnatomicalSite,ovary,MeSH,D010053,Ovary
AnatomicalSite,ovum,MeSH,D010063,Ovum
AnatomicalSite,penis,MeSH,D010413,Penis
AnatomicalSite,podocytes,MeSH,D050199,Podocytes
AnatomicalSite,polar bodies,MeSH,D059705,Polar Bodies
AnatomicalSite,prostate,MeSH,D011467,Prostate
AnatomicalSite,rete testis,MeSH,D012152,Rete Testis
AnatomicalSite,scrotum,MeSH,D012611,Scrotum
AnatomicalSite,seminal vesicles,MeSH,D012669,Seminal Vesicles
AnatomicalSite,seminiferous epithelium,MeSH,D012670,Seminiferous Epithelium
AnatomicalSite,seminiferous tubules,MeSH,D012671,Seminiferous Tubules
AnatomicalSite,sertoli cells,MeSH,D012708,Sertoli Cells
AnatomicalSite,sperm head,MeSH,D013077,Sperm Head
AnatomicalSite,sperm midpiece,MeSH,D032961,Sperm Midpiece
AnatomicalSite,sperm tail,MeSH,D013082,Sperm Tail
AnatomicalSite,spermatic cord,MeSH,D013085,Spermatic Cord
AnatomicalSite,spermatids,MeSH,D013087,Spermatids
AnatomicalSite,spermatocytes,MeSH,D013090,Spermatocytes
AnatomicalSite,spermatogonia,MeSH,D013093,Spermatogonia
AnatomicalSite,spermatozoa,MeSH,D013094,Spermatozoa
AnatomicalSite,testis,MeSH,D013737,Testis
AnatomicalSite,theca cells,MeSH,D013799,Theca Cells
AnatomicalSite,ureter,MeSH,D014513,Ureter
AnatomicalSite,urethra,MeSH,D014521,Urethra
AnatomicalSite,urinary bladder,MeSH,D001743,Urinary Bladder
AnatomicalSite,urinary tract,MeSH,D014551,Urinary Tract
AnatomicalSite,urogenital system,MeSH,D014566,Urogenital System
AnatomicalSite,uterus,MeSH,D014599,Uterus
AnatomicalSite,vagina,MeSH,D014621,Vagina
AnatomicalSite,vas deferens,MeSH,D014649,Vas Deferens
AnatomicalSite,vulva,MeSH,D014844,Vulva
AnatomicalSite,zona pellucida,MeSH,D015044,Zona Pellucida
AnatomicalSite,zygote,MeSH,D015053,Zygote
AnatomicalSite,adrenal cortex,MeSH,D000302,Adrenal Cortex
AnatomicalSite,adrenal glands,MeSH,D000311,Adrenal Glands
AnatomicalSite,adrenal medulla,MeSH,D000313,Adrenal Medulla
AnatomicalSite,area postrema,MeSH,D031608,Area Postrema
AnatomicalSite,chromaffin cells,MeSH,D019439,Chromaffin Cells
AnatomicalSite,chromaffin granules,MeSH,D002837,Chromaffin Granules
AnatomicalSite,chromaffin system,MeSH,D002838,Chromaffin System
AnatomicalSite,circumventricular organs,MeSH,D066280,Circumventricular Organs
AnatomicalSite,corticotrophs,MeSH,D052680,Corticotrophs
AnatomicalSite,endocrine glands,MeSH,D004702,Endocrine Glands
AnatomicalSite,endocrine system,MeSH,D004703,Endocrine System
AnatomicalSite,enterochromaffin-like cells,MeSH,D019861,Enterochromaffin-like Cells
AnatomicalSite,enteroendocrine cells,MeSH,D019858,Enteroendocrine Cells
AnatomicalSite,glomus tympanicum,MeSH,D043485,Glomus Tympanicum
AnatomicalSite,gonadotrophs,MeSH,D052681,Gonadotrophs
AnatomicalSite,hypothalamic-pituitary-gonadal axis,MeSH,D000094365,Hypothalamic-Pituitary-Gonadal Axis
AnatomicalSite,hypothalamo-hypophyseal system,MeSH,D007030,Hypothalamo-Hypophyseal System
AnatomicalSite,lactotrophs,MeSH,D052682,Lactotrophs
AnatomicalSite,median eminence,MeSH,D008473,Median Eminence
AnatomicalSite,melanotrophs,MeSH,D052717,Melanotrophs
AnatomicalSite,neurosecretory systems,MeSH,D009490,Neurosecretory Systems
AnatomicalSite,para-aortic bodies,MeSH,D010220,Para-Aortic Bodies
AnatomicalSite,"paraganglia, chromaffin",MeSH,D010233,"Paraganglia, Chromaffin"
AnatomicalSite,parathyroid glands,MeSH,D010280,Parathyroid Glands
AnatomicalSite,pineal gland,MeSH,D010870,Pineal Gland
AnatomicalSite,pituitary gland,MeSH,D010902,Pituitary Gland
AnatomicalSite,"pituitary gland, anterior",MeSH,D010903,"Pituitary Gland, Anterior"
AnatomicalSite,"pituitary gland, intermediate",MeSH,D052716,"Pituitary Gland, Intermediate"
AnatomicalSite,"pituitary gland, posterior",MeSH,D010904,"Pituitary Gland, Posterior"
AnatomicalSite,pituitary-adrenal system,MeSH,D010913,Pituitary-Adrenal System
AnatomicalSite,somatotrophs,MeSH,D052683,Somatotrophs
AnatomicalSite,subcommissural organ,MeSH,D013351,Subcommissural Organ
AnatomicalSite,subfornical organ,MeSH,D013356,Subfornical Organ
AnatomicalSite,sympathoadrenal system,MeSH,D000084602,Sympathoadrenal System
AnatomicalSite,thyroid gland,MeSH,D013961,Thyroid Gland
AnatomicalSite,thyrotrophs,MeSH,D052684,Thyrotrophs
AnatomicalSite,zona fasciculata,MeSH,D015383,Zona Fasciculata
AnatomicalSite,zona glomerulosa,MeSH,D015384,Zona Glomerulosa
AnatomicalSite,zona reticularis,MeSH,D015385,Zona Reticularis
AnatomicalSite,adventitia,MeSH,D063194,Adventitia
AnatomicalSite,anterior cerebral artery,MeSH,D020771,Anterior Cerebral Artery
AnatomicalSite,aorta,MeSH,D001011,Aorta
AnatomicalSite,"aorta, abdominal",MeSH,D001012,"Aorta, Abdominal"
AnatomicalSite,"aorta, thoracic",MeSH,D001013,"Aorta, Thoracic"
AnatomicalSite,aortic valve,MeSH,D001021,Aortic Valve
AnatomicalSite,arteries,MeSH,D001158,Arteries
AnatomicalSite,arterioles,MeSH,D001160,Arterioles
AnatomicalSite,arteriovenous anastomosis,MeSH,D001163,Arteriovenous Anastomosis
AnatomicalSite,atrial appendage,MeSH,D020517,Atrial Appendage
AnatomicalSite,atrial septum,MeSH,D054087,Atrial Septum
AnatomicalSite,atrioventricular node,MeSH,D001283,Atrioventricular Node
AnatomicalSite,axillary artery,MeSH,D001366,Axillary Artery
AnatomicalSite,axillary vein,MeSH,D001367,Axillary Vein
AnatomicalSite,azygos vein,MeSH,D001401,Azygos Vein
AnatomicalSite,basilar artery,MeSH,D001488,Basilar Artery
AnatomicalSite,blood vessels,MeSH,D001808,Blood Vessels
AnatomicalSite,blood-aqueous barrier,MeSH,D018916,Blood-Aqueous Barrier
AnatomicalSite,blood-brain barrier,MeSH,D001812,Blood-Brain Barrier
AnatomicalSite,blood-nerve barrier,MeSH,D049428,Blood-Nerve Barrier
AnatomicalSite,blood-retinal barrier,MeSH,D001813,Blood-Retinal Barrier
AnatomicalSite,blood-spinal cord barrier,MeSH,D000099130,Blood-Spinal Cord Barrier
AnatomicalSite,brachial artery,MeSH,D001916,Brachial Artery
AnatomicalSite,brachiocephalic trunk,MeSH,D016122,Brachiocephalic Trunk
AnatomicalSite,brachiocephalic veins,MeSH,D016121,Brachiocephalic Veins
AnatomicalSite,bronchial arteries,MeSH,D001981,Bronchial Arteries
AnatomicalSite,bundle of his,MeSH,D002036,Bundle of His
AnatomicalSite,capillaries,MeSH,D002196,Capillaries
AnatomicalSite,cardiovascular system,MeSH,D002319,Cardiovascular System
AnatomicalSite,carotid arteries,MeSH,D002339,Carotid Arteries
AnatomicalSite,"carotid artery, common",MeSH,D017536,"Carotid Artery, Common"
AnatomicalSite,"carotid artery, external",MeSH,D002342,"Carotid Artery, External"
AnatomicalSite,"carotid artery, internal",MeSH,D002343,"Carotid Artery, Internal"
AnatomicalSite,carotid sinus,MeSH,D002346,Carotid Sinus
AnatomicalSite,cavernous sinus,MeSH,D002426,Cavernous Sinus
AnatomicalSite,celiac artery,MeSH,D002445,Celiac Artery
AnatomicalSite,cerebral arteries,MeSH,D002536,Cerebral Arteries
AnatomicalSite,cerebral veins,MeSH,D002550,Cerebral Veins
AnatomicalSite,chordae tendineae,MeSH,D002815,Chordae Tendineae
AnatomicalSite,ciliary arteries,MeSH,D019842,Ciliary Arteries
AnatomicalSite,circle of willis,MeSH,D002941,Circle of Willis
AnatomicalSite,coronary sinus,MeSH,D054326,Coronary Sinus
AnatomicalSite,coronary vessels,MeSH,D003331,Coronary Vessels
AnatomicalSite,cranial sinuses,MeSH,D003392,Cranial Sinuses
AnatomicalSite,ductus arteriosus,MeSH,D004373,Ductus Arteriosus
AnatomicalSite,endocardial cushions,MeSH,D054089,Endocardial Cushions
AnatomicalSite,endocardium,MeSH,D004699,Endocardium
AnatomicalSite,"endothelium, vascular",MeSH,D004730,"Endothelium, Vascular"
AnatomicalSite,epigastric arteries,MeSH,D019074,Epigastric Arteries
AnatomicalSite,femoral artery,MeSH,D005263,Femoral Artery
AnatomicalSite,femoral vein,MeSH,D005268,Femoral Vein
AnatomicalSite,fetal heart,MeSH,D005318,Fetal Heart
AnatomicalSite,foramen ovale,MeSH,D054085,Foramen Ovale
AnatomicalSite,gastric artery,MeSH,D000077426,Gastric Artery
AnatomicalSite,gastroepiploic artery,MeSH,D024405,Gastroepiploic Artery
AnatomicalSite,glymphatic system,MeSH,D000077502,Glymphatic System
AnatomicalSite,heart,MeSH,D006321,Heart
AnatomicalSite,heart atria,MeSH,D006325,Heart Atria
AnatomicalSite,heart conduction system,MeSH,D006329,Heart Conduction System
AnatomicalSite,heart septum,MeSH,D006346,Heart Septum
AnatomicalSite,heart valves,MeSH,D006351,Heart Valves
AnatomicalSite,heart ventricles,MeSH,D006352,Heart Ventricles
AnatomicalSite,hepatic artery,MeSH,D006499,Hepatic Artery
AnatomicalSite,hepatic veins,MeSH,D006503,Hepatic Veins
AnatomicalSite,iliac artery,MeSH,D007083,Iliac Artery
AnatomicalSite,iliac vein,MeSH,D007084,Iliac Vein
AnatomicalSite,jugular veins,MeSH,D007601,Jugular Veins
AnatomicalSite,mammary arteries,MeSH,D008323,Mammary Arteries
AnatomicalSite,maxillary artery,MeSH,D008438,Maxillary Artery
AnatomicalSite,meningeal arteries,MeSH,D008576,Meningeal Arteries
AnatomicalSite,mesenteric arteries,MeSH,D008638,Mesenteric Arteries
AnatomicalSite,"mesenteric artery, inferior",MeSH,D017537,"Mesenteric Artery, Inferior"
AnatomicalSite,"mesenteric artery, superior",MeSH,D017538,"Mesenteric Artery, Superior"
AnatomicalSite,mesenteric veins,MeSH,D008642,Mesenteric Veins
AnatomicalSite,microvessels,MeSH,D055806,Microvessels
AnatomicalSite,middle cerebral artery,MeSH,D020768,Middle Cerebral Artery
AnatomicalSite,mitral valve,MeSH,D008943,Mitral Valve
AnatomicalSite,"myoblasts, cardiac",MeSH,D032386,"Myoblasts, Cardiac"
AnatomicalSite,"myocytes, cardiac",MeSH,D032383,"Myocytes, Cardiac"
AnatomicalSite,ophthalmic artery,MeSH,D009880,Ophthalmic Artery
AnatomicalSite,pericardial fluid,MeSH,D000069236,Pericardial Fluid
AnatomicalSite,pericardium,MeSH,D010496,Pericardium
AnatomicalSite,pericytes,MeSH,D020286,Pericytes
AnatomicalSite,popliteal artery,MeSH,D011150,Popliteal Artery
AnatomicalSite,popliteal vein,MeSH,D011152,Popliteal Vein
AnatomicalSite,portal system,MeSH,D011168,Portal System
AnatomicalSite,portal vein,MeSH,D011169,Portal Vein
AnatomicalSite,posterior cerebral artery,MeSH,D020769,Posterior Cerebral Artery
AnatomicalSite,pulmonary artery,MeSH,D011651,Pulmonary Artery
AnatomicalSite,pulmonary valve,MeSH,D011664,Pulmonary Valve
AnatomicalSite,pulmonary veins,MeSH,D011667,Pulmonary Veins
AnatomicalSite,purkinje fibers,MeSH,D011690,Purkinje Fibers
AnatomicalSite,radial artery,MeSH,D017534,Radial Artery
AnatomicalSite,recipient vessels,MeSH,D000099134,Recipient Vessels
AnatomicalSite,renal artery,MeSH,D012077,Renal Artery
AnatomicalSite,renal veins,MeSH,D012082,Renal Veins
AnatomicalSite,retinal artery,MeSH,D012161,Retinal Artery
AnatomicalSite,retinal vein,MeSH,D012169,Retinal Vein
AnatomicalSite,retinal vessels,MeSH,D012171,Retinal Vessels
AnatomicalSite,saphenous vein,MeSH,D012501,Saphenous Vein
AnatomicalSite,sinoatrial node,MeSH,D012849,Sinoatrial Node
AnatomicalSite,sinus of valsalva,MeSH,D012850,Sinus of Valsalva
AnatomicalSite,splenic artery,MeSH,D013157,Splenic Artery
AnatomicalSite,splenic vein,MeSH,D013162,Splenic Vein
AnatomicalSite,subclavian artery,MeSH,D013348,Subclavian Artery
AnatomicalSite,subclavian vein,MeSH,D013350,Subclavian Vein
AnatomicalSite,superior sagittal sinus,MeSH,D054063,Superior Sagittal Sinus
AnatomicalSite,temporal arteries,MeSH,D013699,Temporal Arteries
AnatomicalSite,thoracic arteries,MeSH,D013895,Thoracic Arteries
AnatomicalSite,tibial arteries,MeSH,D016909,Tibial Arteries
AnatomicalSite,transverse sinuses,MeSH,D054064,Transverse Sinuses
AnatomicalSite,tricuspid valve,MeSH,D014261,Tricuspid Valve
AnatomicalSite,truncus arteriosus,MeSH,D014338,Truncus Arteriosus
AnatomicalSite,tunica intima,MeSH,D017539,Tunica Intima
AnatomicalSite,tunica media,MeSH,D017540,Tunica Media
AnatomicalSite,ulnar artery,MeSH,D017535,Ulnar Artery
AnatomicalSite,umbilical arteries,MeSH,D014469,Umbilical Arteries
AnatomicalSite,umbilical veins,MeSH,D014471,Umbilical Veins
AnatomicalSite,uterine artery,MeSH,D055988,Uterine Artery
AnatomicalSite,vasa nervorum,MeSH,D014650,Vasa Nervorum
AnatomicalSite,vasa vasorum,MeSH,D014651,Vasa Vasorum
AnatomicalSite,veins,MeSH,D014680,Veins
AnatomicalSite,"vena cava, inferior",MeSH,D014682,"Vena Cava, Inferior"
AnatomicalSite,"vena cava, superior",MeSH,D014683,"Vena Cava, Superior"
AnatomicalSite,venae cavae,MeSH,D014684,Venae Cavae
AnatomicalSite,venous valves,MeSH,D055422,Venous Valves
AnatomicalSite,ventricular septum,MeSH,D054088,Ventricular Septum
AnatomicalSite,venules,MeSH,D014699,Venules
AnatomicalSite,vertebral artery,MeSH,D014711,Vertebral Artery
AnatomicalSite,abducens nerve,MeSH,D000010,Abducens Nerve
AnatomicalSite,abducens nucleus,MeSH,D065827,Abducens Nucleus
AnatomicalSite,accessory nerve,MeSH,D000055,Accessory Nerve
AnatomicalSite,adrenergic fibers,MeSH,D000320,Adrenergic Fibers
AnatomicalSite,adrenergic neurons,MeSH,D059331,Adrenergic Neurons
AnatomicalSite,afferent pathways,MeSH,D000344,Afferent Pathways
AnatomicalSite,amacrine cells,MeSH,D025042,Amacrine Cells
AnatomicalSite,amygdala,MeSH,D000679,Amygdala
AnatomicalSite,"anterior commissure, brain",MeSH,D066240,"Anterior Commissure, Brain"
AnatomicalSite,anterior horn cells,MeSH,D000870,Anterior Horn Cells
AnatomicalSite,anterior hypothalamic nucleus,MeSH,D007025,Anterior Hypothalamic Nucleus
AnatomicalSite,anterior thalamic nuclei,MeSH,D020643,Anterior Thalamic Nuclei
AnatomicalSite,aortic bodies,MeSH,D001016,Aortic Bodies
AnatomicalSite,arachnoid,MeSH,D001099,Arachnoid
AnatomicalSite,arcuate nucleus of hypothalamus,MeSH,D001111,Arcuate Nucleus of Hypothalamus
AnatomicalSite,astrocytes,MeSH,D001253,Astrocytes
AnatomicalSite,auditory cortex,MeSH,D001303,Auditory Cortex
AnatomicalSite,auditory pathways,MeSH,D001306,Auditory Pathways
AnatomicalSite,"autonomic fibers, postganglionic",MeSH,D001338,"Autonomic Fibers, Postganglionic"
AnatomicalSite,"autonomic fibers, preganglionic",MeSH,D001339,"Autonomic Fibers, Preganglionic"
AnatomicalSite,autonomic nervous system,MeSH,D001341,Autonomic Nervous System
AnatomicalSite,autonomic pathways,MeSH,D017776,Autonomic Pathways
AnatomicalSite,axon initial segment,MeSH,D000071040,Axon Initial Segment
AnatomicalSite,axons,MeSH,D001369,Axons
AnatomicalSite,barrington's nucleus,MeSH,D065835,Barrington's Nucleus
AnatomicalSite,basal forebrain,MeSH,D066187,Basal Forebrain
AnatomicalSite,basal ganglia,MeSH,D001479,Basal Ganglia
AnatomicalSite,basal nucleus of meynert,MeSH,D020532,Basal Nucleus of Meynert
AnatomicalSite,basolateral nuclear complex,MeSH,D066272,Basolateral Nuclear Complex
AnatomicalSite,brachial plexus,MeSH,D001917,Brachial Plexus
AnatomicalSite,brain,MeSH,D001921,Brain
AnatomicalSite,brain stem,MeSH,D001933,Brain Stem
AnatomicalSite,broca area,MeSH,D065711,Broca Area
AnatomicalSite,"ca1 region, hippocampal",MeSH,D056547,"CA1 Region, Hippocampal"
AnatomicalSite,"ca2 region, hippocampal",MeSH,D056651,"CA2 Region, Hippocampal"
AnatomicalSite,"ca3 region, hippocampal",MeSH,D056654,"CA3 Region, Hippocampal"
AnatomicalSite,carotid body,MeSH,D002344,Carotid Body
AnatomicalSite,cauda equina,MeSH,D002420,Cauda Equina
AnatomicalSite,caudate nucleus,MeSH,D002421,Caudate Nucleus
AnatomicalSite,celiac plexus,MeSH,D002447,Celiac Plexus
AnatomicalSite,central amygdaloid nucleus,MeSH,D066274,Central Amygdaloid Nucleus
AnatomicalSite,central nervous system,MeSH,D002490,Central Nervous System
AnatomicalSite,central pattern generators,MeSH,D063226,Central Pattern Generators
AnatomicalSite,cerebellar cortex,MeSH,D002525,Cerebellar Cortex
AnatomicalSite,cerebellar golgi cells,MeSH,D000080906,Cerebellar Golgi Cells
AnatomicalSite,cerebellar nuclei,MeSH,D002529,Cerebellar Nuclei
AnatomicalSite,cerebellar vermis,MeSH,D065814,Cerebellar Vermis
AnatomicalSite,cerebellopontine angle,MeSH,D002530,Cerebellopontine Angle
AnatomicalSite,cerebellum,MeSH,D002531,Cerebellum
AnatomicalSite,cerebral aqueduct,MeSH,D002535,Cerebral Aqueduct
AnatomicalSite,cerebral cortex,MeSH,D002540,Cerebral Cortex
AnatomicalSite,cerebral crus,MeSH,D065843,Cerebral Crus
AnatomicalSite,cerebral peduncle,MeSH,D065850,Cerebral Peduncle
AnatomicalSite,cerebral ventricles,MeSH,D002552,Cerebral Ventricles
AnatomicalSite,cerebrum,MeSH,D054022,Cerebrum
AnatomicalSite,cervical cord,MeSH,D066193,Cervical Cord
AnatomicalSite,cervical plexus,MeSH,D002572,Cervical Plexus
AnatomicalSite,chemoreceptor cells,MeSH,D002628,Chemoreceptor Cells
AnatomicalSite,cholinergic fibers,MeSH,D002799,Cholinergic Fibers
AnatomicalSite,cholinergic neurons,MeSH,D059329,Cholinergic Neurons
AnatomicalSite,chorda tympani nerve,MeSH,D002814,Chorda Tympani Nerve
AnatomicalSite,choroid plexus,MeSH,D002831,Choroid Plexus
AnatomicalSite,cisterna magna,MeSH,D002946,Cisterna Magna
AnatomicalSite,claustrum,MeSH,D000079482,Claustrum
AnatomicalSite,cochlear nerve,MeSH,D003056,Cochlear Nerve
AnatomicalSite,cochlear nucleus,MeSH,D017626,Cochlear Nucleus
AnatomicalSite,commissural interneurons,MeSH,D066294,Commissural Interneurons
AnatomicalSite,corpora allata,MeSH,D003335,Corpora Allata
AnatomicalSite,corpus callosum,MeSH,D003337,Corpus Callosum
AnatomicalSite,corpus striatum,MeSH,D003342,Corpus Striatum
AnatomicalSite,corticomedial nuclear complex,MeSH,D066276,Corticomedial Nuclear Complex
AnatomicalSite,cranial nerves,MeSH,D003391,Cranial Nerves
